geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,updated_at,_ingested_at,_source_file,_batch_id
29103,-20.38565103594583,-40.32987864577552,vila velha,ES,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
29135,-20.359934999999997,-40.43769573237383,viana,ES,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
19800,-22.66791333527613,-50.41920174522468,assis,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
20031,-22.91064096725142,-43.17650983181368,rio de janeiro,RJ,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
20230,-22.908714883432378,-43.193807831813686,rio de janeiro,RJ,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
20521,-22.92505850706913,-43.230232813203365,rio de janeiro,RJ,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
20540,-22.92173310574757,-43.25868934445138,rio de janeiro,RJ,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
21250,-22.822240715505863,-43.31257322023773,rio de janeiro,RJ,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
81210,-25.4439745033258,-49.32947681717858,curitiba,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
83750,-25.775721800206885,-49.72398059937935,lapa,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
84050,-25.111054989058253,-50.16840959931533,ponta grossa,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
84262,-24.32419311407833,-50.62367220467264,telemaco borba,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
84280,-24.038172062550025,-50.45401088736292,curiuva,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
87025,-23.377396999935016,-51.93100618003307,maringa,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
88050,-27.541774322739933,-48.524876521904254,florianopolis,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
88161,-27.523776127748366,-48.65743786004288,biguacu,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
88501,-27.81568867055225,-50.33589889924407,lages,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
88526,-27.826500646948915,-50.30447688530298,lages,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
89211,-26.334126816668515,-48.84905618333149,joinville,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
89214,-26.339334876535165,-48.88369843413832,joinville,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
89237,-26.29225819900166,-48.91274413780365,joinville,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
89809,-27.10051408376781,-52.67055649270073,chapeco,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
89812,-27.111570666475647,-52.61231533338108,chapeco,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
90130,-30.058735578683137,-51.22157241147777,porto alegre,RS,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
94445,-30.100024278603996,-51.06033541989852,viamao,RS,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
95030,-29.151517655694896,-51.22367778576782,caxias do sul,RS,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
95800,-29.616140787882497,-52.17587557262544,venancio aires,RS,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
96470,-31.579070881317342,-53.388468581409136,pinheiro machado,RS,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
98500,-27.3715116534906,-53.7522099642006,tenente portela,RS,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
98700,-28.401875951987947,-53.917987747908334,ijuí,RS,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
01011,-23.547639550320632,-46.63603162315495,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
01301,-23.550812799901816,-46.65525802969017,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
01419,-23.557767998615013,-46.662673347769605,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
01511,-23.555682314184303,-46.63309991286275,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
02016,-23.50097763469062,-46.62712333406575,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
02407,-23.48550334194123,-46.62406169302905,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
02874,-23.45599171357261,-46.67717134248949,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
03028,-23.52697217736158,-46.610979191240034,são paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
03185,-23.56351781487679,-46.584379697472464,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
03320,-23.547285965837776,-46.56940937552652,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
03390,-23.592445491257426,-46.52635145282469,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
03702,-23.51674732944774,-46.54818243075192,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
03916,-23.59184790758262,-46.50262342437527,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
03928,-23.60849791895093,-46.50450202608347,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
04044,-23.60058550375091,-46.63968244463038,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
04045,-23.61763890592578,-46.6389807441141,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
04170,-23.633952003606684,-46.61211584318196,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
04181,-23.63854843991764,-46.6023201830101,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
04337,-23.66421977906979,-46.64701046142303,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
04524,-23.599634741329545,-46.6603591434878,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
04564,-23.61581786398534,-46.68133624811021,são paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
04689,-23.67181032001268,-46.69295810713254,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
04746,-23.66072976183469,-46.70779649423597,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
04763,-23.66900465722205,-46.71802455259966,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
05201,-23.512398244791992,-46.4077896135092,são paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
05358,-23.57161809769749,-46.75061129003405,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
06317,-23.5259011954249,-46.84502074190641,carapicuiba,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
06513,-23.454513782334924,-46.92424356921804,santana de parnaiba,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
06529,-23.40760537769586,-46.87149207453592,santana de parnaiba,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
06871,-23.72033746105922,-46.85362208015704,itapecerica da serra,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
07074,-23.457428518177625,-46.56396476894224,guarulhos,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
07153,-23.376380280598998,-46.451925193865776,guarulhos,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
07417,-23.379132228693216,-46.3193123129911,aruja,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
08132,-23.510956499999995,-46.37513700000001,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
28930,-22.960371447400345,-42.025042964885486,arraial do cabo,RJ,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
29171,-20.13491550197769,-40.249312142245145,serra,ES,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
29308,-20.84650067681065,-41.11457944426757,cachoeiro de itapemirim,ES,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
29900,-19.404003708258912,-40.06159959748777,linhares,ES,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
31030,-19.907108245080448,-43.91966546502971,belo horizonte,MG,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
31255,-19.878513898894187,-43.95694702879617,belo horizonte,MG,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
32604,-19.95866259017359,-44.19878943272789,betim,MG,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
32670,-19.94861206494891,-44.16252047002138,betim,MG,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
33130,-19.78237026139532,-43.93710355750176,santa luzia,MG,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
35660,-19.84716972915744,-44.60195651841526,para de minas,MG,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
01106,-23.53249635607949,-46.62640566388715,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
01222,-23.547159576461446,-46.64989460560333,são paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
01525,-23.567008903139214,-46.63752874701368,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
01551,-23.576649380518187,-46.61216232569684,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
02037,-23.499986521784315,-46.618730413266775,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/geolocation.parquet,_reference
